-3.966683797262577915e+00,5.922100050804133264e-01
-3.955117693994015138e+00,2.236948497511171419e-01
-3.949675960790412610e+00,1.267331982377367661e-01
-3.946634867373961963e+00,1.002858549232109459e-01
-3.943347811604636544e+00,9.263848453179417131e-02
-3.940751069898366321e+00,9.052197924934315965e-02
-3.937777540116556452e+00,9.171656314956333489e-02
-3.934993226928366727e+00,9.037529515296108262e-02
-3.931830547370962936e+00,9.002059840477745489e-02
-3.929592475314794608e+00,9.049259748256205382e-02
-3.927023510160122299e+00,8.955870407917097820e-02
-3.924709388639645802e+00,9.033625326687215462e-02
-3.922213026634196797e+00,9.140266192381467369e-02
-3.919079620084894966e+00,9.063120625493394089e-02
-3.917047836240548531e+00,9.027792486000553451e-02
-3.912742327227598960e+00,9.141831753946776107e-02
-3.910993113882542893e+00,9.136946010756852310e-02
-3.907850657184785081e+00,9.136487730291548148e-02
-3.906370902983754334e+00,9.079600491694606035e-02
-3.903097502659293117e+00,9.177112863288108824e-02
-3.900246212920457811e+00,9.163077895533558448e-02
-3.896785078594490415e+00,9.252699540722914007e-02
-3.894634250041567380e+00,9.088041888819521630e-02
-3.891511989088736190e+00,9.118706917089416941e-02
-3.888412770820029785e+00,9.132820851806358609e-02
-3.886003077144762674e+00,9.188014959683235561e-02
-3.883269980315121384e+00,9.135232681249916276e-02
-3.879922099397130619e+00,9.192283188298663865e-02
-3.878311852642673863e+00,9.164111405830786816e-02
-3.874452103244150791e+00,9.226175272848365083e-02
-3.871905598626103284e+00,9.212432317075232302e-02
-3.868858725692640110e+00,9.246424905206149236e-02
-3.867309942073907880e+00,9.165118397398780425e-02
-3.863894971801218325e+00,9.233036166694681690e-02
-3.862040039934974800e+00,9.226166159057908045e-02
-3.858890504784108444e+00,9.256517695971205884e-02
-3.855576194418111058e+00,9.379642172036314896e-02
-3.853680656009530914e+00,9.290624737495280228e-02
-3.849905709850304003e+00,9.209170701576391282e-02
-3.847630045459009995e+00,9.317088768263832865e-02
-3.845349549344449613e+00,9.232455259318048113e-02
-3.842494673954799822e+00,9.265275268017103549e-02
-3.839102085305213574e+00,9.263578962297543129e-02
-3.836062425729070302e+00,9.237941269196570104e-02
-3.832065331734356928e+00,9.317250095406821864e-02
-3.830070862228777795e+00,9.326703524599354311e-02
-3.827820343374799261e+00,9.307691053903309475e-02
-3.825440225672540162e+00,9.359397185366380434e-02
-3.821614847466426657e+00,9.328425862708075722e-02
-3.820395580537838232e+00,9.450490587339857584e-02
-3.816539908743639575e+00,9.273405721012380198e-02
-3.814128316174703937e+00,9.402354618386134233e-02
-3.810765895399889747e+00,9.382166280240689105e-02
-3.808996700096095811e+00,9.376339401680812424e-02
-3.805478940205215377e+00,9.410633343760171909e-02
-3.803400626900835135e+00,9.427960339904323250e-02
-3.800093775493335713e+00,9.339032032663063809e-02
-3.796206261199641663e+00,9.412444762502211737e-02
-3.793919549187204865e+00,9.470485637641089249e-02
-3.791305319053349887e+00,9.434580210613803530e-02
-3.788525075385313468e+00,9.451102499727528916e-02
-3.784097090015008824e+00,9.490143451127387719e-02
-3.782984416034051112e+00,9.420722897905914328e-02
-3.779951348615117279e+00,9.613354846453943392e-02
-3.776322543692908873e+00,9.530981120156263586e-02
-3.774191602784384258e+00,9.443511870358892168e-02
-3.770745100367907998e+00,9.477928460831797075e-02
-3.768445283802424051e+00,9.495887329985520930e-02
-3.765558868798525083e+00,9.516897357530804125e-02
-3.762464892813012884e+00,9.524165904538030303e-02
-3.759880071375228727e+00,9.530803859301728576e-02
-3.756760880993282203e+00,9.539604677777500930e-02
-3.754555003314728356e+00,9.594141880525472454e-02
-3.751668249932605725e+00,9.520307320583311361e-02
-3.748641741070835032e+00,9.544756433604245638e-02
-3.745534519329871692e+00,9.718573182822322354e-02
-3.743094499035093836e+00,9.645753398743647788e-02
-3.739978014040422849e+00,9.599283411244947939e-02
-3.737016698631442146e+00,9.596343296571405168e-02
-3.733263283017508982e+00,9.618182965644636595e-02
-3.730163829837747524e+00,9.545425070628227315e-02
-3.728666335522238473e+00,9.646803587929060619e-02
-3.725182953573322742e+00,9.645006263232708266e-02
-3.722629918946642746e+00,9.656398999389370630e-02
-3.719699148734763039e+00,9.654266026758719088e-02
-3.717056398824024388e+00,9.638019249634877106e-02
-3.712951114958730869e+00,9.745059973257752528e-02
-3.712007473509704614e+00,9.709638110662992261e-02
-3.708228902847453323e+00,9.710656141070406200e-02
-3.705311958340590461e+00,9.698799385107227666e-02
-3.701979677929085444e+00,9.666624560888242845e-02
-3.698853629858007697e+00,9.724067080364479088e-02
-3.696628215706114329e+00,9.714537862862697437e-02
-3.693249392058858049e+00,9.788105175567371474e-02
-3.689884474503837719e+00,9.689321137696710329e-02
-3.687808108088114878e+00,9.782830680965409753e-02
-3.685039765845150139e+00,9.763110531866756037e-02
-3.681144112496219201e+00,9.778719064112251225e-02
-3.678997086843899922e+00,9.750101646429248925e-02
-3.675834600349658476e+00,9.769620421843255853e-02
-3.673027057498945425e+00,9.881525136449399727e-02
-3.670010630765248028e+00,9.847709000830247306e-02
-3.666707134057447526e+00,9.811941658536993405e-02
-3.663378165906220119e+00,9.843588319027599121e-02
-3.660784722788115175e+00,9.777455448290531259e-02
-3.657804005733224617e+00,9.745573474708925377e-02
-3.655648896320282670e+00,9.908152121408643487e-02
-3.652275598546952828e+00,9.822670799489882643e-02
-3.648951649531985808e+00,9.859811972328962060e-02
-3.646040294633842826e+00,9.865393258701139756e-02
-3.643064424775848131e+00,9.907889541136660760e-02
-3.640423230631832929e+00,9.877723812122544966e-02
-3.637564251367382262e+00,9.930595083964076364e-02
-3.635269851080046966e+00,9.856532244116106289e-02
-3.631498490981091010e+00,9.819406174389365416e-02
-3.628526465795238742e+00,9.883070510917424389e-02
-3.626215986455112450e+00,9.905961851187500278e-02
-3.623443583743895857e+00,9.999954487673043402e-02
-3.620434143419328343e+00,9.918397682245709557e-02
-3.616345908096734174e+00,9.997223260495641251e-02
-3.614325458154425519e+00,9.841644117852570151e-02
-3.610137236776360226e+00,9.920123603738194296e-02
-3.607927658411224758e+00,9.932457920040972665e-02
-3.604228927507416635e+00,1.009227717010183906e-01
-3.601343880529223274e+00,1.004327669190700767e-01
-3.599079427669436893e+00,9.989027400287604774e-02
-3.594367708310221676e+00,1.000923244611584412e-01
-3.592944751276057946e+00,1.006806336676575181e-01
-3.589671158007003093e+00,1.005703749470603786e-01
-3.585261117709249046e+00,1.012077300797830925e-01
-3.582959484424766305e+00,1.013759281000046197e-01
-3.580692166084895156e+00,1.009853953422144290e-01
-3.576534581017893011e+00,1.014286644782469715e-01
-3.575106589437063942e+00,1.012589463906964915e-01
-3.571446042533922505e+00,1.009765213782563703e-01
-3.568541994259094352e+00,1.012227574317567380e-01
-3.565270837183703634e+00,1.019775696403672077e-01
-3.562821281708193233e+00,1.012853082918684783e-01
-3.559219921852057933e+00,1.018512528345730805e-01
-3.556780471871979987e+00,1.011986485227330118e-01
-3.553334291465128469e+00,1.020153197150889812e-01
-3.550827402341294015e+00,1.014497870619054803e-01
-3.546105078280270551e+00,1.017331498234901460e-01
-3.544453500839380045e+00,1.026380224946606412e-01
-3.541635004361945338e+00,1.020504579140519841e-01
-3.538340695065272712e+00,1.017060375678119216e-01
-3.534195474034509399e+00,1.022794452988015218e-01
-3.531306128605435912e+00,1.019086080464565586e-01
-3.528612461932263411e+00,1.021714826791597780e-01
-3.525045304413213731e+00,1.031444244941454452e-01
-3.522796525786157318e+00,1.021413004483396336e-01
-3.519596801889771864e+00,1.017906321058110602e-01
-3.516479242109809888e+00,1.031897971584551099e-01
-3.513399136693224456e+00,1.032066291924924883e-01
-3.510287815531783817e+00,1.030232094025870793e-01
-3.506727397224282949e+00,1.028306172850509820e-01
-3.503660446987594934e+00,1.040194588427768851e-01
-3.500115447590377293e+00,1.033721781089211866e-01
-3.497166068558458463e+00,1.036134176656551692e-01
-3.494958999920281251e+00,1.045293019543048069e-01
-3.491549726244172813e+00,1.035932892524321636e-01
-3.488470145466232797e+00,1.051918413306933281e-01
-3.485624721600559361e+00,1.041510887271867303e-01
-3.481879203259926392e+00,1.049401636822787781e-01
-3.478981365772793488e+00,1.048890160130862975e-01
-3.475695152671833821e+00,1.046454160989463977e-01
-3.472842870444978747e+00,1.056912253074158564e-01
-3.470313396969947117e+00,1.046049645124924460e-01
-3.465557448500105497e+00,1.050173219786006834e-01
-3.462768436968893138e+00,1.038471466555091344e-01
-3.460073809685256574e+00,1.052472291034074053e-01
-3.457474621118930003e+00,1.042464527115080364e-01
-3.454080227883595811e+00,1.060042959843928018e-01
-3.450310828586425682e+00,1.055847146383493973e-01
-3.448154361827282077e+00,1.053743821328820274e-01
-3.444409501804710061e+00,1.061150254047609764e-01
-3.441650606523122491e+00,1.064822716779822293e-01
-3.437311934682637293e+00,1.059085376090080910e-01
-3.434905034275279601e+00,1.061666065533326542e-01
-3.433020175445291589e+00,1.051768028169004221e-01
-3.429167944753684250e+00,1.057065412633434037e-01
-3.424460410750814088e+00,1.049880280536107519e-01
-3.421793239624955518e+00,1.061073371411123123e-01
-3.418982491536779467e+00,1.065332526333478830e-01
-3.415581057495931105e+00,1.076341232511117824e-01
-3.413001278230989310e+00,1.060167747439393349e-01
-3.409136318899257390e+00,1.074069195333909599e-01
-3.405641767928818453e+00,1.068731203972010657e-01
-3.403500078824711395e+00,1.068694904941333984e-01
-3.400565148565916740e+00,1.061627229888707502e-01
-3.396793117655142691e+00,1.071345551176642735e-01
-3.392930586858980302e+00,1.071773736942723126e-01
-3.389862897926368746e+00,1.079362076029945910e-01
-3.386021290969508435e+00,1.079271504491200601e-01
-3.382987142647767786e+00,1.079367793665872294e-01
-3.380411268116531254e+00,1.077283756780207102e-01
-3.376760588771118954e+00,1.070454058277786752e-01
-3.373453904547314419e+00,1.072400542121569322e-01
-3.370529572937700280e+00,1.084910605444832643e-01
-3.368064240678257271e+00,1.093195576579512468e-01
-3.363447696860341285e+00,1.089209597822148878e-01
-3.361150500947438058e+00,1.088441764308470394e-01
-3.357117915526207419e+00,1.091229533088105969e-01
-3.354771892644849096e+00,1.085525475040955423e-01
-3.351142157666748389e+00,1.096100062265883690e-01
-3.347499803523605433e+00,1.095153408809719370e-01
-3.344620181631850819e+00,1.093655499782786589e-01
-3.340706350600209706e+00,1.098031651492360622e-01
-3.338367530192498656e+00,1.094304357760727542e-01
-3.334165463547541286e+00,1.096994679837597492e-01
-3.331510550217750666e+00,1.093480209329265318e-01
-3.327676587802941732e+00,1.096980241240932824e-01
-3.324606199202851720e+00,1.100619669089498848e-01
-3.321567933050874277e+00,1.100658460842237757e-01
-3.317700155606205126e+00,1.101595666603884249e-01
-3.314525307553809252e+00,1.110651506811725642e-01
-3.310779808025345439e+00,1.111127250861275034e-01
-3.308308475177678787e+00,1.103097204256901498e-01
-3.304410701092967084e+00,1.113148936276839862e-01
-3.300853686130209130e+00,1.113886751515595352e-01
-3.297598543561785611e+00,1.114909719609480099e-01
-3.294774257683930507e+00,1.110424868964662304e-01
-3.291549421762628658e+00,1.120854374170814349e-01
-3.287102814941143425e+00,1.116530654060990113e-01
-3.285448950788489864e+00,1.117822185622422693e-01
-3.281474514947439580e+00,1.117503407760606915e-01
-3.278546547553511825e+00,1.122981495331148299e-01
-3.274751560393366123e+00,1.122044885566716721e-01
-3.271363943041471600e+00,1.125934912995810167e-01
-3.268029562727799764e+00,1.122765218660744801e-01
-3.264089210551918363e+00,1.124506424531170057e-01
-3.261473424849482328e+00,1.120894290479675648e-01
-3.257448067343100995e+00,1.129249485759918209e-01
-3.254469993849912424e+00,1.129274988995358497e-01
-3.250805467501647783e+00,1.127560180736228296e-01
-3.247266534931775972e+00,1.144630241411083577e-01
-3.244556754571666701e+00,1.126893996875368009e-01
-3.240855211802519342e+00,1.131938902899363025e-01
-3.237044407540745183e+00,1.140960662095968914e-01
-3.234437808748918730e+00,1.136553842499257311e-01
-3.230545365913088940e+00,1.133599370218522084e-01
-3.227030821333806809e+00,1.137834067461364201e-01
-3.224240545416457771e+00,1.141751761880721583e-01
-3.220673989991199804e+00,1.145862204188309585e-01
-3.216624061828604830e+00,1.138942001431435813e-01
-3.214445683855213787e+00,1.145719522102071619e-01
-3.210469853931476436e+00,1.147534332757464415e-01
-3.206830990584969676e+00,1.148046452470416756e-01
-3.203111712991332016e+00,1.148119142594155595e-01
-3.200453878831941434e+00,1.153741297778873715e-01
-3.196361694831329370e+00,1.155017260199647372e-01
-3.193505407830869114e+00,1.155493704007685002e-01
-3.189239837260351873e+00,1.152920103145988751e-01
-3.185550593925289942e+00,1.156902634612705372e-01
-3.182802730342126907e+00,1.152313032636962248e-01
-3.178594534776406633e+00,1.163007893646810648e-01
-3.175453226611280932e+00,1.165120306963041419e-01
-3.171107485087833133e+00,1.167865656608686464e-01
-3.167091130239159114e+00,1.168772387354744535e-01
-3.164558483822448753e+00,1.174382092097795427e-01
-3.161771694390324239e+00,1.171465960557879354e-01
-3.158075944225523735e+00,1.166961759956283984e-01
-3.154887392964116355e+00,1.173106900654356660e-01
-3.150949560446730580e+00,1.166165372992154364e-01
-3.147269898597323756e+00,1.171486923657556467e-01
-3.144543876846739305e+00,1.177664322645506217e-01
-3.140717872049135106e+00,1.183928176342777527e-01
-3.136753756194353038e+00,1.174121054825198879e-01
-3.133238691308632973e+00,1.183378595044563414e-01
-3.129181974150160972e+00,1.178218663172479336e-01
-3.126096205721183630e+00,1.183262676914730582e-01
-3.122305259233053132e+00,1.178868599408286894e-01
-3.118166578966873992e+00,1.196676470915641333e-01
-3.115021973414344281e+00,1.192203750941556867e-01
-3.111546596708323786e+00,1.202110695620609015e-01
-3.108546930756941329e+00,1.197222170122185098e-01
-3.104447442638287313e+00,1.184840536621699497e-01
-3.101737941719345137e+00,1.197058437171410195e-01
-3.097662103395542488e+00,1.202815873451359707e-01
-3.094763442583373436e+00,1.202292295025834956e-01
-3.090329992130335768e+00,1.208657841075231748e-01
-3.086556649205383973e+00,1.211994307750902944e-01
-3.083081788490625197e+00,1.205767614812440075e-01
-3.078752337360536551e+00,1.202731564681081278e-01
-3.075681758324425807e+00,1.210031424975548803e-01
-3.072168350127562952e+00,1.222605596234054015e-01
-3.068129716483230407e+00,1.218161426113578277e-01
-3.064482667045802966e+00,1.215464873280090313e-01
-3.060788824701385469e+00,1.219326115917046538e-01
-3.056231947369630664e+00,1.211041691209692600e-01
-3.054714147578006411e+00,1.216010049948649252e-01
-3.049688866510675833e+00,1.223888416820848174e-01
-3.047004037585486103e+00,1.229563569029170911e-01
-3.042540178635668280e+00,1.220755596355358324e-01
-3.039118758931430353e+00,1.227670423399009059e-01
-3.036277596160652070e+00,1.231376340875145331e-01
-3.032158212287993759e+00,1.230615549786054919e-01
-3.027974436831913696e+00,1.233781346698016174e-01
-3.024110784776916638e+00,1.232511008367913052e-01
-3.020669761249005880e+00,1.234029370694012528e-01
-3.017449369720633268e+00,1.233988149601957518e-01
-3.013172153562785116e+00,1.236140808205367092e-01
-3.009612941114318652e+00,1.242134215990910312e-01
-3.005598431442906282e+00,1.247205053465536423e-01
-3.001778654425909743e+00,1.245856781204879998e-01
-2.998931776433228169e+00,1.250505957911261512e-01
-2.993677148295285306e+00,1.256413205280354217e-01
-2.990968762004587056e+00,1.254592393817991203e-01
-2.987712652729199281e+00,1.255074106395288602e-01
-2.984181248599675484e+00,1.247526836583316562e-01
-2.980043232339478543e+00,1.259876902111846386e-01
-2.974761654975494274e+00,1.263819311692414571e-01
-2.972209252456694095e+00,1.264994441531464286e-01
-2.968455653702972263e+00,1.265047713157225473e-01
-2.964293656696181056e+00,1.264818918388498359e-01
-2.961223896916044485e+00,1.270928127040430178e-01
-2.957824629855573484e+00,1.260976320459321343e-01
-2.952150590431742216e+00,1.280445530345942773e-01
-2.948832275396366498e+00,1.277589187401350357e-01
-2.944620902109618577e+00,1.276984766089223622e-01
-2.942240703942536229e+00,1.277079668465915530e-01
-2.938476772631854583e+00,1.277139032025414456e-01
-2.934429110250548423e+00,1.282859498911168850e-01
-2.930277859914940830e+00,1.291305877121926016e-01
-2.926087301835416543e+00,1.278858207634855360e-01
-2.921071664242388177e+00,1.288970188851226162e-01
-2.918318580331078493e+00,1.296720763349075989e-01
-2.914170607752989639e+00,1.296015229508841182e-01
-2.910773397683463770e+00,1.296788842838101641e-01
-2.906538047994049023e+00,1.295223016284303419e-01
-2.903009431407605145e+00,1.290355384613423584e-01
-2.898554466034710675e+00,1.299081350749312358e-01
-2.894432239622330538e+00,1.312563707595663931e-01
-2.891918702488814663e+00,1.308098779415715895e-01
-2.887556420625109865e+00,1.311432978322755460e-01
-2.884612526871512372e+00,1.315366563659689236e-01
-2.879147048949075582e+00,1.311174918034454517e-01
-2.875223797955267724e+00,1.318492014708954885e-01
-2.871599698421945845e+00,1.326912500588507682e-01
-2.867309468816076734e+00,1.321212688691524306e-01
-2.863551232570344940e+00,1.326256807351503808e-01
-2.860196265110065195e+00,1.323535706912016552e-01
-2.856332525409778444e+00,1.325128840771158945e-01
-2.851859255842714713e+00,1.329015538093968607e-01
-2.847811214854262474e+00,1.321416733976908675e-01
